cid,class,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
730,AGN,0,0.308315,53702.32324214554,4.513992220201287e-07,0,0.22754726889979793,8.276999864327815e-08,22407.745761820865,40,Minimization exited successfully.
734,AGN,0,0.372361,53646.415887725634,1.0095975229890493e-08,0,0.22908616796848946,2.393309809067394e-10,2772.920133621964,39,Minimization exited successfully.
735,zSNIa,0,0.190858,53600.43197854162,1.9322010688127034e-09,0,1.629785655073647,2.593466506275984e-10,30.993655086216656,39,Minimization exited successfully.
736,Variable,1,0.2797697712740225,53646.3514382518,4.708289186142819e-09,0.006446951322447714,0.19097428978784592,1.3295145222557975e-10,2125.246939750654,38,Minimization exited successfully.
739,SNIa,0,0.107638,53602.28870032557,7.629127050497284e-09,0,0.2906111171723751,1.7186326606295426e-10,66.38729870173361,38,Minimization exited successfully.
740,Variable,1,0.27946261492255187,53645.776137212284,1.865837022176466e-09,0.014257321979037174,0.40918354513996746,1.1845902078363708e-10,522.1234119940328,37,Minimization exited successfully.
741,Variable,1,0.0020000000000919087,53554.02049188248,1.4848089824700643e-08,0.007687000743733868,4.30242770298355,1.1833836661355103e-09,73.65726904737572,37,Minimization exited successfully.
742,Variable,0,0.193795,53600.867018223944,1.4504014804939026e-09,0,1.4398434438408003,1.7023601034648252e-10,58.225034915490525,40,Minimization exited successfully.
744,SNIa,0,0.128251,53603.998552371304,6.528773345400705e-09,0,0.4535742741863942,2.8639118414104406e-10,113.164565164956,39,Minimization exited successfully.
746,Unknown,1,0.13893841703856377,53561.4013799642,9.748199361018136e-09,0.03326042600705176,3.088606581393833,1.287068129679895e-09,30.206761475103338,39,Minimization exited successfully.
747,Unknown,1,0.35960637116951844,53593.81432143675,2.624450211048216e-09,0.0944981960660746,2.4246091250970494,2.759662790225149e-09,22.171408227002438,39,Minimization exited successfully.
748,Variable,1,0.6283186161718521,53637.673229297354,1.4390281864200936e-08,0.020795710876325924,0.40165078491554596,1.8868065265443443e-09,1079.3926323202884,42,Minimization exited successfully.
752,Variable,0,0.41656,53647.86864505797,6.388375843551244e-09,0,0.43163997005467536,2.8831159158685864e-10,1308.1178776546149,42,Minimization exited successfully.
760,Variable,1,0.30057807703389466,53647.24162368821,1.1184057496216293e-09,0.01688718454746735,1.042618748433597,1.144298214323303e-10,403.9839874602193,78,Minimization exited successfully.
761,Variable,1,0.3021270373503581,53614.845830875165,2.5780273933550365e-09,0.011678570330106608,0.4294522147392854,1.756256140567053e-10,506.50036844597105,38,Minimization exited successfully.
762,SNIa,0,0.191381,53589.11180598153,1.5792226262241433e-08,0,0.2604220892135345,4.432189104895614e-10,630.426805899483,38,Minimization exited successfully.
763,Unknown,1,0.3318055498249698,53588.76319719711,4.95042686223723e-09,0.04927439804657999,1.7673782815327286,2.4504764276893996e-09,32.55533467201038,37,Minimization exited successfully.
764,zSNII,0,0.187068,53605.97712404721,1.3985375750950334e-09,0,0.8317612314531289,1.1737178584730338e-10,25.24874880811413,38,Minimization exited successfully.
765,zSNII,0,0.261047,53557.256392749114,2.6157676109965838e-08,0,1.480767670298519,1.092986166154304e-09,248.9881216936944,45,Minimization exited successfully.
766,pSNII,1,0.29934169258578247,53637.13939401524,1.5321154529305188e-09,0.012363526237485045,0.8981768939338508,1.4227873581774403e-10,189.03739694329755,39,Minimization exited successfully.
767,Variable,1,0.7221131508076564,53657.57467828467,1.7210613897997596e-08,0.012616195773969163,0.30827593554204213,1.3043274933433312e-09,859.549421902869,44,Minimization exited successfully.
768,AGN,0,0.054354,53633.60604474794,1.2316661394896649e-07,0,0.044936666079593124,6.949597546458854e-10,70963.2999273347,40,Minimization exited successfully.
771,Variable,1,0.5075822387189026,53576.615932377244,1.3469102235376543e-07,0.7074159566981404,183.19864603576934,1.0005110960578767,819.8744837414667,44,Covariance may not be accurate.
772,zSNII,0,0.210315,53606.31721397606,1.0624237349231805e-09,0,1.2417849406047026,1.302501401024301e-10,64.75623766585586,45,Minimization exited successfully.
773,pSNIa,1,0.43578196177279416,53603.142401859914,1.0657245143335103e-08,0.013098066602416802,0.2493646880648157,1.1470308761959094e-09,33.635038910733385,19,Minimization exited successfully.
774,SNIa,0,0.093331,53604.352872905045,1.235605756776865e-08,0,0.18870429384696763,2.446032278133909e-10,119.53369481220753,42,Minimization exited successfully.
775,Variable,1,0.0020003733109028826,53536.88113189835,1.237626090911435e-08,0.010344380654061335,5.835109241103055,1.1165333865473494e-09,71.18044210125227,44,Minimization exited successfully.
779,zSNIa,0,0.238121,53608.93040628624,3.3606406478027596e-09,0,0.324404542465345,1.408625066165935e-10,83.26600026334319,43,Minimization exited successfully.
780,Variable,1,0.3104893023132509,53657.753690029,1.870178349036086e-09,0.015982922891738638,0.5570194546053244,1.4762072376294656e-10,826.2304523195527,46,Minimization exited successfully.
781,Variable,1,0.31278657389361125,53652.19457889758,1.1134401439471649e-09,0.024007337720552357,1.7072191459192254,1.8226903539728192e-10,275.8030141601274,47,Minimization exited successfully.
782,Unknown,0,0.13216,53607.87290142991,3.3493533104816804e-09,0,0.21878954843850806,1.1855538207805086e-10,157.04517114973288,42,Minimization exited successfully.
783,Variable,1,0.2783407250733836,53616.978611325576,2.5184620174970072e-09,0.010959412083039105,0.5301842218068487,1.2902960574621516e-10,693.1881608200993,40,Minimization exited successfully.
785,AGN,0,0.027865,53661.902444473875,9.349705803008498e-10,0,0.4499626028664352,3.863599630996239e-11,561.1468705286238,44,Minimization exited successfully.
789,pSNII,1,0.3115900981464077,53653.58431585743,7.157292895892885e-10,0.03271754100237176,1.9373944867293176,1.4539228778927523e-10,178.3132526611334,43,Minimization exited successfully.
792,Unknown,0,0.043516,53609.03052535024,1.1191580541263914e-09,0,0.4476769480097573,1.154461897206614e-10,73.48215973661542,42,Minimization exited successfully.
798,pSNII,1,0.9999999545561091,53673.46385327065,1.1283162501955307e-07,0.01800734614143018,0.3728818272902572,9.98529341466376e-09,429.1510069150162,40,Minimization exited successfully.
799,zSNII,0,0.147804,53603.04428346827,2.3788700694727544e-09,0,0.697405547794915,9.808510769473499e-11,87.05500895741032,41,Minimization exited successfully.
800,AGN,0,0.438911,53607.84825057801,2.159641866675532e-09,0,1.1044651130505372,2.477128946957481e-10,82.3508876501092,42,Minimization exited successfully.
801,pSNII,1,0.27717571468995406,53626.98452047032,1.408473241862255e-09,0.019281171678300957,1.0107783412568097,1.1089352199558407e-10,280.70254229884955,40,Minimization exited successfully.
803,Variable,1,0.27966935048979047,53619.27195452476,1.244966731660889e-09,0.017890703543552017,0.8695232086938631,1.2352906251895606e-10,238.1235955748473,43,Minimization exited successfully.
805,Unknown,1,0.9583921433884078,53653.74945300295,1.6304910472687081e-07,0.006584330177911268,0.2163886970229214,7.723276921478482e-09,3483.1628312950907,43,Minimization exited successfully.
809,Variable,1,0.292794733006364,53619.820053249576,1.4988984490312412e-09,0.014187542725090846,0.6181382197719358,1.1804227113042106e-10,178.99740467141118,43,Minimization exited successfully.
816,Unknown,1,0.32966239252876256,53589.94958950037,3.0500110627236043e-09,0.09847520554133943,3.288521284750459,2.9370004087595513e-09,37.62464491964238,42,Minimization exited successfully.
818,Unknown,0,0.2381,53600.173561858544,1.174794127642776e-09,0,2.3779985557266627,1.7621678744390392e-10,47.1745003423553,44,Minimization exited successfully.
820,Variable,0,0.330027,53620.174050559464,7.232838260163864e-09,0,0.30210072483168915,1.737151065547436e-10,965.0337801365313,18,Minimization exited successfully.
821,pSNII,1,0.2733540001900162,53608.10762215645,2.375528152454027e-09,0.014011302938754161,0.4285465092070808,1.5289807368844686e-10,283.6918909686123,39,Minimization exited successfully.
822,zSNIa,0,0.237556,53605.18599019069,2.651002564435558e-09,0,0.5179646717697324,1.197647908995315e-10,58.02257080362355,42,Minimization exited successfully.
824,Variable,0,0.23728,53702.53396775208,1.146250002480907e-07,0,0.5332454134149884,5.2129027618008184e-08,5057.946148070536,41,Minimization exited successfully.
829,Variable,0,0.427463,53618.28686131381,1.111677674657569e-08,0,0.21868648048257455,3.200925058226654e-10,2807.8020143896583,44,Minimization exited successfully.
830,Unknown,0,0.387223,53659.06129348468,6.499279518436713e-09,0,0.22659330810711253,1.2336526131987132e-10,1489.5026468286044,43,Minimization exited successfully.
831,pSNII,1,0.9999997086404094,53673.39425243194,6.639610675869679e-08,0.023897458665490978,0.6163584608730162,1.066502243526598e-08,241.81440507743085,41,Minimization exited successfully.
832,Variable,1,0.31037742181662087,53647.474784009,3.42673245995064e-09,0.008089186679295757,0.5314993083156878,1.8196450501220192e-10,820.3072678042427,38,Minimization exited successfully.
834,Unknown,1,0.45007314611690863,53603.17974844958,6.874702803531361e-09,0.020608953912767708,0.7962612603660091,1.3626037500003015e-09,39.35786911930386,41,Minimization exited successfully.
835,AGN,0,0.264938,53606.65869346065,7.917710189741856e-09,0,0.3138068781736365,1.8325826263423664e-10,1422.0084484803433,38,Minimization exited successfully.
837,Variable,0,0.084031,53608.407943220365,3.801500304576194e-09,0,0.21945970567321638,1.5013455706759685e-10,877.2920536748666,42,Minimization exited successfully.
839,Variable,1,0.3140117073826367,53660.593355242,1.5586167453823337e-09,0.01574763134250265,0.6060954312270042,1.4445730697765285e-10,351.4942705133766,41,Minimization exited successfully.
840,pSNII,1,0.3138043872402269,53566.79366318103,1.3237225803408266e-08,0.01722163497948742,1.610631672290765,1.7382998083611656e-09,135.6414017901947,40,Minimization exited successfully.
841,zSNIa,0,0.2991,53606.26807907776,2.3254585264025136e-09,0,0.5422238563151041,1.2544164870076263e-10,46.8976171214548,42,Minimization exited successfully.
843,pSNII,1,0.2719061571896716,53619.3449526916,1.601130946295435e-09,0.023823313005047544,0.5246320655605814,1.2869346443429824e-10,272.8382825213988,41,Minimization exited successfully.
846,Variable,0,0.133992,53620.792015859704,5.5616954811784185e-09,0,0.1961579510352749,1.28108209426259e-10,2178.7310794713376,42,Minimization exited successfully.
847,Variable,1,0.5341857058674971,53611.93707785115,7.058602931556894e-09,0.71611006010953,189.09396417528114,1.000196661695255,1685.551343166172,42,Covariance may not be accurate.
850,pSNII,1,0.2814911184652236,53619.97467206241,1.97127674831411e-09,0.6370886500222686,189.8815952111363,1.001301546076592,495.28380232922666,41,Covariance may not be accurate.
853,AGN,0,0.356609,53609.346141279086,6.152921766173318e-09,0,0.8269359453915968,2.240335954170573e-10,501.3432652177827,38,Minimization exited successfully.
855,Variable,1,0.29288310731395306,53616.061432414695,1.724446591308746e-09,0.007603140437988293,0.6242283119754575,1.0582559166986563e-10,505.3255652690502,80,Minimization exited successfully.
856,Variable,1,0.31247537791214053,53658.61055404946,6.829088888693105e-10,0.04690442800641459,1.7321448150614742,1.5792681876439463e-10,187.99501346222036,37,Minimization exited successfully.
858,Variable,1,0.27351675065259456,53617.543395999295,2.4306889380794287e-09,0.008434236123087469,0.4659627932924195,1.2760910952783518e-10,707.3629336748271,36,Minimization exited successfully.
859,zSNIa,0,0.278296,53606.41041841101,2.5460326668151733e-09,0,0.583439027199347,1.1763822910761224e-10,65.46878894255715,40,Minimization exited successfully.
860,Variable,0,0.328912,53684.69834538628,1.75024262111305e-09,0,0.9008369429611776,1.8793235713922797e-10,386.910342739939,38,Minimization exited successfully.
861,Variable,0,0.352053,53606.91114249805,2.3032137831568904e-09,0,0.7606238843509345,1.527643312492825e-10,274.45444569228357,40,Minimization exited successfully.
862,Variable,1,0.2903138325186948,53605.07182108162,1.62467204995406e-09,0.009945307172849943,1.8162890647290624,1.643611050987698e-10,347.80663717674344,37,Minimization exited successfully.
863,zSNII,0,0.094283,53607.405715559944,1.1520203777551223e-09,0,0.9884525836096145,9.021174905014329e-11,50.90816273425169,38,Minimization exited successfully.
864,Variable,1,0.9576417554891126,53650.816087731,1.0207767826874489e-07,0.008225913141519992,0.25194162442494417,7.012893372702654e-09,1375.9079666470964,37,Minimization exited successfully.
865,Variable,1,0.8969941802122056,53591.22521451296,5.251824794416636e-06,0.0018363122006215815,0.033016257406416116,8.90702968138712e-08,3402.6877634011453,37,Minimization exited successfully.
866,Variable,1,0.3140320568689808,53631.788907406815,3.731775598793812e-09,0.004836932219083906,0.31423056358107715,1.513128200890718e-10,1208.93067023218,37,Minimization exited successfully.
867,Variable,1,0.9767389377429875,53668.67569334328,1.0155973096495962e-07,0.020492492394504458,0.2753107394382823,1.673692871175305e-08,272.8395047181797,38,Minimization exited successfully.
870,AGN,0,0.666893,53580.828669956856,1.078146276511116e-06,0,0.4318503385911754,4.523523860202445e-08,158.14613503959555,42,Minimization exited successfully.
874,Variable,1,0.6308927093872613,53637.43883490736,2.8424864501367634e-08,0.011492984203965606,0.22099745833475026,2.0605945883228787e-09,2469.0137516948544,40,Minimization exited successfully.
875,Unknown,0,0.105389,53608.139304514196,1.0714346433754737e-09,0,0.5224759873890434,9.732511007637126e-11,123.44243266572016,42,Minimization exited successfully.
876,pSNII,1,0.3087948139165912,53659.59054098688,1.3621231567289563e-09,0.017723330800956866,0.7147324247671349,1.2421607531185345e-10,462.18297724681514,40,Minimization exited successfully.
877,Variable,1,0.2993425781047788,53646.25352005193,1.994273319708482e-09,0.01019633875577114,0.42439853356336243,1.2952351252441262e-10,321.3378567424003,37,Minimization exited successfully.
879,Unknown,0,0.453133,53621.19407313069,2.0918112131249385e-08,0,0.11141770646281657,4.3932122650508456e-10,5517.638145825227,38,Minimization exited successfully.
883,Variable,0,0.302223,53646.101473076604,2.828827058236549e-09,0,0.3120706039335346,1.236144255212409e-10,327.75074042007515,40,Minimization exited successfully.
884,Variable,0,0.318397,53668.36797200802,2.1716106639787e-09,0,0.7618544077449769,1.998197184671771e-10,934.1697235862916,76,Minimization exited successfully.
891,Variable,1,0.21592121808804468,53646.33325961075,1.8050492140929692e-09,0.025111362476804483,0.3825056565947307,1.1202355319731826e-10,369.25374669357416,39,Minimization exited successfully.
893,zSNIa,0,0.110133,53591.48452387571,6.177418597557829e-09,0,0.5642149058658106,3.937026254653477e-10,161.86159449201847,40,Minimization exited successfully.
894,Variable,0,1.03172,53614.07611407053,1.5053933935921302e-07,0,0.34430126614824985,8.243545558876416e-09,1054.2622519417564,40,Minimization exited successfully.
895,Unknown,0,0.268221,53603.71471759145,9.99175613593348e-10,0,1.3481250822769653,1.3003565761343375e-10,36.859096646454155,38,Minimization exited successfully.
896,Unknown,0,0.425016,53621.924389982654,5.627309319954847e-09,0,0.6399748150033702,2.4163492055210394e-10,1241.8794231913425,38,Minimization exited successfully.
897,pSNII,1,0.3076569739090169,53647.21958976955,2.4015037999645963e-09,0.015231876746083312,0.6243232589695253,1.8288574937374747e-10,483.5678813625051,37,Minimization exited successfully.
899,Variable,1,0.2865227843432318,53646.42580345683,2.0637994084080217e-09,0.015572639370757951,0.3672315992298536,1.248827131936187e-10,520.4742263329325,37,Minimization exited successfully.
901,Unknown,1,0.4320810864755392,53602.1784000079,4.2905783584346215e-09,0.026526685805322248,0.6609825945160992,9.240709473407901e-10,34.043386845885294,39,Minimization exited successfully.
904,zSNIa,0,0.385316,53605.42072577761,3.75886680831625e-09,0,0.7596151064535661,2.595550001005256e-10,39.11472986741798,40,Minimization exited successfully.
907,Unknown,0,0.106444,53605.46986102318,4.2997704688071226e-09,0,0.3310338228220644,1.2459750833612393e-10,420.83932229655306,21,Minimization exited successfully.
908,Variable,0,0.649307,53619.61966136563,2.0991643425806396e-08,0,0.16068256297512562,5.55008542091047e-10,3125.8648152541796,46,Minimization exited successfully.
910,Unknown,0,0.149071,53604.88028555944,2.575172171198389e-09,0,0.46061980542435776,1.1576097651065583e-10,84.20709430470004,39,Minimization exited successfully.
911,zSNIa,0,0.207264,53606.68671350439,1.7028439051529784e-09,0,0.6218379806960002,1.09102143679471e-10,56.30167973869396,44,Minimization exited successfully.
912,Variable,1,0.9999999999845859,53673.46058920907,6.868850160158283e-08,0.03517437635933557,0.48991572027807706,9.791618858762719e-09,158.75799157221527,43,Minimization exited successfully.
913,Variable,0,0.355451,53660.13866661051,4.5666740344698916e-09,0,0.285670805384143,1.0138132633838816e-10,2121.973035397685,35,Minimization exited successfully.
914,Unknown,1,0.13589393189209228,53561.56761127014,1.3849931090621748e-08,0.025027518318680823,2.5336771343572764,1.2634785463365505e-09,41.327916721013295,37,Minimization exited successfully.
917,pSNII,1,0.9999998587065357,53673.37709735276,2.0221900740169091e-07,0.0055663366482288645,0.2034727533646219,1.0061951786267103e-08,899.5716055578898,39,Minimization exited successfully.
919,pSNII,1,0.29149634730428253,53619.79078573641,2.403051464655712e-09,0.009108774651907764,0.4359917642104847,1.2468795887052894e-10,423.14683675281617,42,Minimization exited successfully.
920,Unknown,1,0.3358769111112398,53591.2558570076,4.967737748026404e-09,0.03231147800505235,1.3875722928278265,1.7792385298580575e-09,42.719901646841954,43,Minimization exited successfully.
923,Variable,1,0.2916300912825952,53620.460775295614,1.0308330463151808e-09,0.0173741475631409,0.8275007480697241,1.187722550464451e-10,136.39160328353796,39,Minimization exited successfully.
926,Variable,1,0.2995159717152157,53635.92736022603,1.5015326694032088e-09,0.016792673724179974,0.5200508437701501,1.648108398240802e-10,138.6764658611823,39,Minimization exited successfully.
928,Unknown,1,0.30627888949325377,53587.02041714388,3.6216795760813365e-09,0.05482217005187798,3.089199098518293,1.3563627400836909e-09,20.175650775653594,25,Minimization exited successfully.
930,zSNII,0,0.290116,53671.54806899194,4.877835189528105e-09,0,0.24331864764826605,1.7959873202956423e-10,3105.9239705621712,70,Minimization exited successfully.
931,Variable,1,0.7120174622656866,53654.73654473533,1.9922708285344047e-08,0.012281909388171142,0.28444851798485615,1.475624895918281e-09,1847.006239900307,41,Minimization exited successfully.
932,zSNIa,0,0.391335,53602.04117551027,2.029832567894802e-09,0,2.0627244392817374,2.867953373788437e-10,45.82481966689185,43,Minimization exited successfully.
933,AGN,0,0.584619,53580.62125681309,2.614476549605239e-07,0,0.7162797757955559,1.2945923818220694e-08,120.04053087615178,79,Minimization exited successfully.
934,Variable,0,0.67511,53600.3332579467,1.4637833584423569e-08,0,0.4004258881541318,1.6211782737334302e-09,614.8081752100421,44,Minimization exited successfully.
935,Variable,1,0.9999999988834445,53673.43798453467,2.460398019157475e-07,0.0022130754811997555,0.14902046322458773,1.0355956818234116e-08,1704.354475720348,20,Minimization exited successfully.
936,Variable,0,0.197488,53628.51358870993,1.128184336825191e-09,0,1.133415136115218,7.9880606968491e-11,331.01752471098416,45,Minimization exited successfully.
938,Unknown,0,0.761991,53655.58640801442,1.59059043072845e-08,0,0.623506170748442,8.215838530222439e-10,385.76323821387075,45,Minimization exited successfully.
941,Variable,1,0.9589115679743945,53615.64600469626,1.8763953379052394e-07,0.006398125108914687,0.23642906632085214,1.1088811423174623e-08,1468.4795283741328,41,Minimization exited successfully.
942,Variable,1,0.3155005693710684,53658.77624763272,1.4717963226657971e-09,0.016396725566763387,1.1714689954314963,1.4481161128243407e-10,392.44295431626665,43,Minimization exited successfully.
943,Variable,1,0.2443565660423325,53608.843080227496,1.6892799436977764e-09,0.012737962419702,0.460332317128632,1.0984816113731007e-10,364.34567198441584,42,Minimization exited successfully.
945,Unknown,1,0.47520259053183245,53593.2246234764,4.785542566170382e-09,0.11068726913379562,4.884495206682914,1.0544952489643523e-08,40.94907841812207,42,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
946,Variable,1,0.9999999999825696,53672.29586878442,1.4196513786229143e-07,0.0031981166749592838,0.3994151071747183,6.648269334524407e-09,1323.4777197076028,90,Minimization exited successfully.
947,Variable,1,0.29543556241562696,53648.67938255102,1.938643566545151e-09,0.011275152862142312,0.4436963110238139,1.2210325965775112e-10,461.50276899819073,43,Minimization exited successfully.
948,AGN,0,1.299859,53611.91746593942,9.673027787078226e-07,0,0.3164408548400388,4.0681288387102856e-08,2027.56714439369,41,Minimization exited successfully.
950,Unknown,1,0.6073729444228363,53589.3026898374,6.446692628284709e-08,0.0378099385008116,0.6620764633989893,2.0890170384258103e-08,85.41219558198931,78,Minimization exited successfully.
952,AGN,0,0.46156,53640.816914288545,1.454938261833367e-08,0,0.19001806591040804,3.625297442848526e-10,3893.4313082962512,40,Minimization exited successfully.
953,Variable,1,0.2835451156514559,53645.991473501446,3.960076538580682e-09,0.012288798962333564,0.20814216816143016,1.386537104049441e-10,1657.1385292721989,18,Minimization exited successfully.
955,Variable,1,0.0020000001213148146,53525.80121688425,1.7725084428959476e-08,0.006227809211616442,5.259016831656481,1.0692098524378738e-09,75.53558143366772,37,Minimization exited successfully.
957,Variable,1,0.2849239859469785,53635.93360029018,2.264343551275372e-09,0.6385783451282169,191.63455816983696,1.020652148240744,434.419474441863,36,Covariance may not be accurate.
976,AGN,0,0.514778,53589.82805039555,1.681418004200593e-07,0,0.07579958880887716,4.784307721041798e-09,261.84845469692465,43,Minimization exited successfully.
979,Unknown,0,0.292702,53602.275369000155,1.2950999347489087e-09,0,1.3318614003546827,1.4493433172320081e-10,22.336123201518784,41,Minimization exited successfully.
980,Variable,1,0.4177561219669825,53566.78434534073,1.1598540193491804e-07,0.6869064728049267,180.82579274476302,1.000356979694826,4847.403878980473,41,Covariance may not be accurate.
981,Variable,1,0.31049048921805533,53632.36509676507,1.9218385392383633e-09,0.6492556313017177,190.55438397570833,1.0022226661139952,330.5284750261504,40,Covariance may not be accurate.
982,Variable,1,0.0020000609542255316,53578.494674705675,3.641818926114992e-09,0.024095448204250566,3.9211949618620565,7.512442033538192e-10,47.689462424835355,39,Minimization exited successfully.
983,zSNII,0,0.06855,53593.05604303341,3.3813035622648847e-09,0,1.3979208187083714,5.732491388324871e-10,85.27400245927997,39,Minimization exited successfully.
984,Variable,1,0.28059573691497675,53636.35001059848,1.8474028736359394e-09,0.013843865518260029,0.43016421039646957,1.2127251583218872e-10,360.72668619241483,38,Minimization exited successfully.
985,Unknown,1,0.0020001889393421158,53604.50008759975,7.398315737064736e-10,0.614840063378506,1.1507538113728515,9.865534192345544e-11,25.44873822032003,37,Minimization exited successfully.
986,zSNIa,0,0.280578,53604.30351353395,1.5368825185430827e-09,0,0.9324825498479186,1.2030971349210492e-10,31.29818550408752,39,Minimization exited successfully.
988,Unknown,1,0.2540573356772735,53598.885398031074,7.897834248957656e-09,0.010161446065322516,0.6705455836709007,5.656691705180459e-10,116.52430598200013,37,Minimization exited successfully.
992,Variable,1,0.43685724412901944,53637.56167169845,1.9703297055300776e-09,0.056612997300945794,1.5133898846506781,7.529588473266487e-10,99.98301417491004,37,Minimization exited successfully.
993,Variable,1,0.30895855440439224,53657.0570929669,1.6068001921118658e-09,0.01882147865463027,0.6853828052153403,1.4554733836912535e-10,649.4858599767352,39,Minimization exited successfully.
995,Variable,1,0.4879414153102276,53631.056434933744,1.2581963558860634e-08,0.7058737366384198,190.40248673044698,1.0000724859266141,2303.283846134801,39,Covariance may not be accurate.
996,Unknown,1,0.533672298783715,53672.20248766973,5.870914001977985e-09,0.020305163724386288,0.4239052552366047,1.0517537646070505e-09,270.6177704947303,27,Minimization exited successfully.
999,pSNIa,1,0.1900354389368021,53658.77692664508,1.524318207898554e-09,0.0356577818945662,0.5540113389070029,2.105488580172177e-10,131.20074389365354,40,Minimization exited successfully.
1000,Unknown,0,0.12943,53602.11134252602,3.800995189355121e-09,0,0.4400357695412822,1.1211334970693487e-10,70.63632694564521,42,Minimization exited successfully.
